Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
90366,Life expectancy at birth,E92000001,England,E08000030,Walsall,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.37492,74.93203,75.81782,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000031,Wolverhampton,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.37886,73.90161,74.8561,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000032,Bradford,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.59322,74.25607,74.93037,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000033,Calderdale,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.29926,74.77727,75.82126,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000034,Kirklees,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.00693,74.6413,75.37257,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000035,Leeds,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.46548,75.19151,75.73945,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000036,Wakefield,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.0389,74.65454,75.42326,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E08000037,Gateshead,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.19119,73.70944,74.67295,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000002,Barking and Dagenham,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.5176,73.98049,75.0547,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000003,Barnet,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.97859,77.58379,78.37339,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000004,Bexley,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.06939,76.59278,77.546,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000005,Brent,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.01785,75.53606,76.49964,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000006,Bromley,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.67074,77.26125,78.08022,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000007,Camden,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.65855,74.09877,75.21833,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000008,Croydon,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.79865,76.38975,77.20755,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000009,Ealing,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.94836,75.51518,76.38154,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000010,Enfield,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.62354,76.18861,77.05847,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000011,Greenwich,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.12706,73.62743,74.62668,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000012,Hackney,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.42317,73.82729,75.01905,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000013,Hammersmith and Fulham,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.64825,75.04187,76.25463,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000014,Haringey,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.60607,74.0918,75.12034,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000015,Harrow,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,78.39785,77.8894,78.90631,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000016,Havering,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.64863,76.21045,77.0868,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000017,Hillingdon,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.49013,76.03374,76.94651,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000018,Hounslow,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.36715,74.8747,75.8596,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000019,Islington,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,73.33518,72.72655,73.94381,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000020,Kensington and Chelsea,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,79.01344,78.36607,79.6608,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000021,Kingston upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.66503,77.10218,78.22788,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000022,Lambeth,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,73.50059,72.99092,74.01026,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000023,Lewisham,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.50875,74.0336,74.9839,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000024,Merton,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.96634,76.4346,77.49807,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000025,Newham,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,73.66408,73.14632,74.18184,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000026,Redbridge,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.95047,76.50084,77.40011,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000027,Richmond upon Thames,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,78.37541,77.84348,78.90733,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000028,Southwark,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,73.96324,73.44208,74.4844,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000029,Sutton,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.24947,76.74028,77.75866,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000030,Tower Hamlets,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,72.86275,72.3067,73.41881,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000031,Waltham Forest,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,74.65734,74.1633,75.15137,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000032,Wandsworth,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.6037,75.13651,76.07089,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E09000033,Westminster,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.33013,76.77746,77.88279,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000003,Cambridgeshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.48219,77.18829,77.7761,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000007,Derbyshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.12088,75.86887,76.37289,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000008,Devon,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.83695,77.5873,78.0866,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000011,East Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.31505,76.99451,77.63559,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000012,Essex,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.50963,77.32294,77.69632,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000013,Gloucestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.35699,77.06946,77.64453,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000014,Hampshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,78.06991,77.87872,78.26111,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000015,Hertfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.67557,77.46743,77.88371,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000016,Kent,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.83824,76.6495,77.02697,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000017,Lancashire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,75.48683,75.28035,75.69331,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000018,Leicestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.83677,77.56512,78.10842,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000019,Lincolnshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.52086,76.24102,76.80069,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000020,Norfolk,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.47123,77.22995,77.7125,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000024,Nottinghamshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.22872,75.98217,76.47527,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000025,Oxfordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.88486,77.60847,78.16126,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000028,Staffordshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,76.08004,75.83881,76.32128,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000029,Suffolk,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.64486,77.38637,77.90335,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000030,Surrey,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,78.20053,77.99285,78.4082,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000031,Warwickshire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.01207,76.71755,77.30659,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000032,West Sussex,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.71521,77.46435,77.96606,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E10000034,Worcestershire,Counties & UAs (from Apr 2023),Male,All ages,,,2001 - 03,77.06495,76.77183,77.35807,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.39706,77.71342,79.0807,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.08626,77.4779,78.69463,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.51833,78.97005,80.06662,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.71571,79.23941,80.19201,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.5747,78.92698,80.22243,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.25137,77.6544,78.84834,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.9952,79.52816,80.46224,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,77.69614,77.08574,78.30655,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.40887,77.85031,78.96742,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.41848,79.00073,79.83623,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,81.11349,80.74713,81.47984,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.43862,79.89229,80.98494,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.72641,80.19772,81.25511,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,81.81754,81.34768,82.28741,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.2516,79.80666,80.69655,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.08321,78.66405,79.50236,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,83.54061,82.43424,84.64699,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.50705,78.03407,78.98003,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,82.4,81.92809,82.87192,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.72488,79.17781,80.27195,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,78.85649,78.4239,79.28909,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,83.0105,82.55397,83.46702,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.46266,80.11877,80.80654,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,81.51579,81.04789,81.9837,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,81.9688,81.55319,82.38442,,,,,,,Better,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.42066,79.9896,80.85172,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,81.03443,80.47174,81.59713,,,,,,,Similar,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,80.04525,79.54303,80.54748,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.68139,79.14347,80.21932,,,,,,,Worse,Not compared,20010000,,,3y
90366,Life expectancy at birth,E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Female,All ages,,,2001 - 03,79.28519,78.76712,79.80325,,,,,,,Worse,Not compared,20010000,,,3y
